gene_key,symbol,entrez_id,ensembl_gene_id,alias_symbol,prev_symbol,status,replacement_gene_keys
9606|hgnc|HGNC:43132,RNA5SP232,100873490,ENSG00000201014,,RN5S232,approved,
9606|hgnc|HGNC:43133,RNA5SP233,100873491,ENSG00000238391,,RN5S233,approved,
9606|hgnc|HGNC:43134,RNA5SP234,100873492,ENSG00000200786,,RN5S234,approved,
9606|hgnc|HGNC:43135,RNA5SP235,100873493,ENSG00000202281,,RN5S235,approved,
9606|hgnc|HGNC:43136,RNA5SP236,100873494,ENSG00000251978,,RN5S236,approved,
9606|hgnc|HGNC:43137,RNA5SP237,100873495,ENSG00000222346,,RN5S237,approved,
9606|hgnc|HGNC:43138,RNA5SP238,100873496,ENSG00000202334,,RN5S238,approved,
9606|hgnc|HGNC:43139,RNA5SP239,100873497,ENSG00000222150,,RN5S239,approved,
9606|hgnc|HGNC:43140,RNA5SP240,100873498,ENSG00000202225,,RN5S240,approved,
9606|hgnc|HGNC:43141,RNA5SP241,100873499,ENSG00000212628,,RN5S241,approved,
9606|hgnc|HGNC:43142,RNA5SP242,100873500,ENSG00000201041,,RN5S242,approved,
9606|hgnc|HGNC:43143,RNA5SP243,106479001,ENSG00000252866,,RN5S243,approved,
9606|hgnc|HGNC:43144,RNA5SP244,100885864,ENSG00000212238,,RN5S244,approved,
9606|hgnc|HGNC:43145,RNA5SP245,100873501,ENSG00000201109,,RN5S245,approved,
9606|hgnc|HGNC:43146,RNA5SP246,100873502,ENSG00000239021,,RN5S246,approved,
9606|hgnc|HGNC:43147,RNA5SP247,100873503,ENSG00000223113,,RN5S247,approved,
9606|hgnc|HGNC:43148,RNA5SP248,100873504,ENSG00000202472,,RN5S248,approved,
9606|hgnc|HGNC:43149,RNA5SP249,100873505,ENSG00000251936,,RN5S249,approved,
9606|hgnc|HGNC:43150,RNA5SP250,100873506,ENSG00000199404,,RN5S250,approved,
9606|hgnc|HGNC:43151,RNA5SP251,100873507,ENSG00000222546,,RN5S251,approved,
9606|hgnc|HGNC:43152,RNA5SP252,100873508,ENSG00000212433,,RN5S252,approved,
9606|hgnc|HGNC:43153,RNA5SP253,106480760,ENSG00000252029,,RN5S253,approved,
9606|hgnc|HGNC:43154,RNA5SP254,106481793,ENSG00000252535,,RN5S254,approved,
9606|hgnc|HGNC:43155,RNA5SP255,100873509,ENSG00000252179,,RN5S255,approved,
9606|hgnc|HGNC:43156,RNA5SP256,100873510,ENSG00000212280,,RN5S256,approved,
9606|hgnc|HGNC:43157,RNA5SP257,100873511,ENSG00000274467,,RN5S257,approved,
9606|hgnc|HGNC:43158,RNA5SP258,100873512,ENSG00000199620,,RN5S258,approved,
9606|hgnc|HGNC:43159,RNA5SP259,100873513,ENSG00000202411,,RN5S259,approved,
9606|hgnc|HGNC:43160,RNA5SP260,100873514,ENSG00000200719,,RN5S260,approved,
9606|hgnc|HGNC:43161,RNA5SP261,100873515,ENSG00000222468,,RN5S261,approved,
9606|hgnc|HGNC:43162,RNA5SP262,100873516,ENSG00000252261,,RN5S262,approved,
9606|hgnc|HGNC:43163,RNA5SP263,106479002,ENSG00000200246,,RN5S263,approved,
9606|hgnc|HGNC:43164,RNA5SP264,100873517,ENSG00000199985,,RN5S264,approved,
9606|hgnc|HGNC:43165,RNA5SP265,100873518,ENSG00000222955,,RN5S265,approved,
9606|hgnc|HGNC:43166,RNA5SP266,100873519,ENSG00000222205,,RN5S266,approved,
9606|hgnc|HGNC:43167,RNA5SP267,100873520,ENSG00000201763,,RN5S267,approved,
9606|hgnc|HGNC:43168,RNA5SP268,100873521,ENSG00000252637,,RN5S268,approved,
9606|hgnc|HGNC:43169,RNA5SP269,100873522,ENSG00000239184,,RN5S269,approved,
9606|hgnc|HGNC:43170,RNA5SP270,100873523,ENSG00000223293,,RN5S270,approved,
9606|hgnc|HGNC:43171,RNA5SP271,100873524,ENSG00000252509,,RN5S271,approved,
9606|hgnc|HGNC:43172,RNA5SP272,100873525,ENSG00000251904,,RN5S272,approved,
9606|hgnc|HGNC:43173,RNA5SP273,100873526,ENSG00000199354,,RN5S273,approved,
9606|hgnc|HGNC:43174,RNA5SP274,100873527,ENSG00000222416,,RN5S274,approved,
9606|hgnc|HGNC:43175,RNA5SP275,100873528,ENSG00000200806,,RN5S275,approved,
9606|hgnc|HGNC:43176,RNA5SP276,100873529,ENSG00000199450,,RN5S276,approved,
9606|hgnc|HGNC:43177,RNA5SP277,100873530,ENSG00000202356,,RN5S277,approved,
9606|hgnc|HGNC:43178,RNA5SP278,100873531,ENSG00000252864,,RN5S278,approved,
9606|hgnc|HGNC:43179,RNA5SP279,100873532,ENSG00000202383,,RN5S279,approved,
9606|hgnc|HGNC:43180,RNA5SP280,100873533,ENSG00000223162,,RN5S280,approved,
9606|hgnc|HGNC:43181,RNA5SP281,100873534,ENSG00000252313,,RN5S281,approved,
9606|hgnc|HGNC:43182,RNA5SP282,100873535,ENSG00000252164,,RN5S282,approved,
9606|hgnc|HGNC:43183,RNA5SP283,100873536,ENSG00000202474,,RN5S283,approved,
9606|hgnc|HGNC:43184,RNA5SP284,100873537,ENSG00000207277,,RN5S284,approved,
9606|hgnc|HGNC:43185,RNA5SP285,100873538,ENSG00000252428,,RN5S285,approved,
9606|hgnc|HGNC:43186,RNA5SP286,100873539,ENSG00000212454,,RN5S286,approved,
9606|hgnc|HGNC:43187,RNA5SP287,100873540,ENSG00000252167,,RN5S287,approved,
9606|hgnc|HGNC:43188,RNA5SP288,100873541,ENSG00000251884,,RN5S288,approved,
9606|hgnc|HGNC:43189,RNA5SP289,100873542,ENSG00000199202,,RN5S289,approved,
9606|hgnc|HGNC:43190,RNA5SP290,100873543,ENSG00000252942,,RN5S290,approved,
9606|hgnc|HGNC:43191,RNA5SP291,100873544,ENSG00000253031,,RN5S291,approved,
9606|hgnc|HGNC:43192,RNA5SP292,100873545,ENSG00000212276,,RN5S292,approved,
9606|hgnc|HGNC:43193,RNA5SP293,100873546,ENSG00000222459,,RN5S293,approved,
9606|hgnc|HGNC:43194,RNA5SP294,100873547,ENSG00000223238,,RN5S294,approved,
9606|hgnc|HGNC:43195,RNA5SP295,100873548,ENSG00000199525,,RN5S295,approved,
9606|hgnc|HGNC:43196,RNA5SP296,100873549,ENSG00000222455,,RN5S296,approved,
9606|hgnc|HGNC:43197,RNA5SP297,106479003,ENSG00000212331,,RN5S297,approved,
9606|hgnc|HGNC:43198,RNA5SP298,106480761,ENSG00000201861,,RN5S298,approved,
9606|hgnc|HGNC:43199,RNA5SP299,100873574,ENSG00000212505,,RN5S299,approved,
9606|hgnc|HGNC:43200,RNA5SP300,100873575,ENSG00000212499,,RN5S300,approved,
9606|hgnc|HGNC:43201,RNA5SP301,100873576,ENSG00000199407,,RN5S301,approved,
9606|hgnc|HGNC:43202,RNA5SP302,106479004,ENSG00000201766,,RN5S302,approved,
9606|hgnc|HGNC:43203,RNA5SP303,100873577,ENSG00000252001,,RN5S303,approved,
9606|hgnc|HGNC:43204,RNA5SP304,100873578,ENSG00000223131,,RN5S304,approved,
9606|hgnc|HGNC:43205,RNA5SP305,100873579,ENSG00000199535,,RN5S305,approved,
9606|hgnc|HGNC:43206,RNA5SP306,100873580,ENSG00000223019,,RN5S306,approved,
9606|hgnc|HGNC:43207,RNA5SP307,100873581,ENSG00000199733,,RN5S307,approved,
9606|hgnc|HGNC:43208,RNA5SP308,100873582,ENSG00000199402,,RN5S308,approved,
9606|hgnc|HGNC:43209,RNA5SP309,100873583,ENSG00000252479,,RN5S309,approved,
9606|hgnc|HGNC:43210,RNA5SP310,106480762,ENSG00000239152,,RN5S310;RNA5SP316;RN5S316,approved,
9606|hgnc|HGNC:43211,RNA5SP311,106480358,ENSG00000238405,,RN5S311;RNA5SP314;RN5S314,approved,
9606|hgnc|HGNC:43212,RNA5SP312,106480439,ENSG00000252877,,RN5S312;RNA5SP313;RN5S313,approved,
9606|hgnc|HGNC:43215,RNA5SP315,106479005,ENSG00000252149,,RN5S315,approved,
9606|hgnc|HGNC:43217,RNA5SP317,106479006,ENSG00000222108,,RN5S317,approved,
9606|hgnc|HGNC:43218,RNA5SP318,100873584,ENSG00000252161,,RN5S318,approved,
9606|hgnc|HGNC:43219,RNA5SP319,100873585,ENSG00000199638,,RN5S319,approved,
9606|hgnc|HGNC:43220,RNA5SP320,100873586,ENSG00000252072,,RN5S320,approved,
9606|hgnc|HGNC:43221,RNA5SP321,100873587,ENSG00000199592,,RN5S321,approved,
9606|hgnc|HGNC:43222,RNA5SP322,100873588,ENSG00000200487,,RN5S322,approved,
9606|hgnc|HGNC:43223,RNA5SP323,100873589,ENSG00000212396,,RN5S323,approved,
9606|hgnc|HGNC:43224,RNA5SP324,100873590,ENSG00000202047,,RN5S324,approved,
9606|hgnc|HGNC:43225,RNA5SP325,100873591,ENSG00000200626,,RN5S325,approved,
9606|hgnc|HGNC:43226,RNA5SP326,100873592,ENSG00000200079,,RN5S326,approved,
9606|hgnc|HGNC:43227,RNA5SP327,100873593,ENSG00000199364,,RN5S327,approved,
9606|hgnc|HGNC:43228,RNA5SP328,100873594,ENSG00000222740,,RN5S328,approved,
9606|hgnc|HGNC:43229,RNA5SP329,100873595,ENSG00000202147,,RN5S329,approved,
9606|hgnc|HGNC:43230,RNA5SP330,100873596,ENSG00000252905,,RN5S330,approved,
9606|hgnc|HGNC:43231,RNA5SP331,100873597,ENSG00000201856,,RN5S331,approved,
9606|hgnc|HGNC:43232,RNA5SP332,100873598,ENSG00000212365,,RN5S332,approved,
9606|hgnc|HGNC:43233,RNA5SP333,106480763,ENSG00000200336,,RN5S333,approved,
9606|hgnc|HGNC:43234,RNA5SP334,106865375,ENSG00000201695,,RN5S334,approved,
9606|hgnc|HGNC:43235,RNA5SP335,106479007,ENSG00000200687,,RN5S335,approved,
9606|hgnc|HGNC:43236,RNA5SP336,100873599,ENSG00000201059,,RN5S336,approved,
9606|hgnc|HGNC:43237,RNA5SP337,100873600,ENSG00000252816,,RN5S337,approved,
9606|hgnc|HGNC:43238,RNA5SP338,100873601,ENSG00000222427,,RN5S338,approved,
9606|hgnc|HGNC:43239,RNA5SP339,100873602,ENSG00000212289,,RN5S339,approved,
9606|hgnc|HGNC:43240,RNA5SP340,100873603,ENSG00000252941,,RN5S340,approved,
9606|hgnc|HGNC:43241,RNA5SP341,100873604,ENSG00000252070,,RN5S341,approved,
9606|hgnc|HGNC:43242,RNA5SP342,106479008,ENSG00000252902,,RN5S342,approved,
9606|hgnc|HGNC:43243,RNA5SP343,100873605,ENSG00000284736,,RN5S343,approved,
9606|hgnc|HGNC:43244,RNA5SP344,100873606,ENSG00000223013,,RN5S344,approved,
9606|hgnc|HGNC:43245,RNA5SP345,100873607,ENSG00000222578,,RN5S345,approved,
9606|hgnc|HGNC:43246,RNA5SP346,100873608,ENSG00000200411,,RN5S346,approved,
9606|hgnc|HGNC:43247,RNA5SP347,100873609,ENSG00000199315,,RN5S347,approved,
9606|hgnc|HGNC:43248,RNA5SP348,100873610,,,RN5S348,approved,
9606|hgnc|HGNC:43249,RNA5SP349,100873611,ENSG00000200613,,RN5S349,approved,
9606|hgnc|HGNC:43250,RNA5SP350,106481794,ENSG00000200168,,RN5S350,approved,
9606|hgnc|HGNC:43251,RNA5SP351,106480764,ENSG00000238965,,RN5S351,approved,
9606|hgnc|HGNC:43252,RNA5SP352,100873612,ENSG00000200278,,RN5S352,approved,
9606|hgnc|HGNC:43253,RNA5SP353,100873613,ENSG00000201476,,RN5S353,approved,
9606|hgnc|HGNC:43254,RNA5SP354,100873614,ENSG00000212549,,RN5S354,approved,
9606|hgnc|HGNC:43255,RNA5SP355,106479009,ENSG00000202187,,RN5S355,approved,
9606|hgnc|HGNC:43256,RNA5SP356,100873615,ENSG00000251781,,RN5S356,approved,
9606|hgnc|HGNC:43257,RNA5SP357,100873616,ENSG00000272435,,RN5S357,approved,
9606|hgnc|HGNC:43258,RNA5SP358,100873617,ENSG00000199843,,RN5S358,approved,
9606|hgnc|HGNC:43259,RNA5SP359,100873618,ENSG00000201708,,RN5S359,approved,
9606|hgnc|HGNC:43260,RNA5SP360,100873619,ENSG00000252364,,RN5S360,approved,
9606|hgnc|HGNC:43261,RNA5SP361,100873620,ENSG00000199556,,RN5S361,approved,
9606|hgnc|HGNC:43262,RNA5SP362,100873621,ENSG00000251857,,RN5S362,approved,
9606|hgnc|HGNC:43263,RNA5SP363,100873622,ENSG00000201942,,RN5S363,approved,
9606|hgnc|HGNC:43264,RNA5SP364,100873623,ENSG00000252747,,RN5S364,approved,
9606|hgnc|HGNC:43265,RNA5SP365,100873624,ENSG00000252207,,RN5S365,approved,
9606|hgnc|HGNC:43266,RNA5SP366,100873625,ENSG00000202324,,RN5S366,approved,
9606|hgnc|HGNC:43267,RNA5SP367,100873626,ENSG00000252366,,RN5S367,approved,
9606|hgnc|HGNC:43268,RNA5SP368,100873627,ENSG00000201168,,RN5S368,approved,
9606|hgnc|HGNC:43269,RNA5SP369,100873628,ENSG00000223046,,RN5S369,approved,
9606|hgnc|HGNC:43270,RNA5SP370,106480765,ENSG00000199415,,RN5S370,approved,
9606|hgnc|HGNC:43271,RNA5SP371,100873629,ENSG00000222302,,RN5S371,approved,
9606|hgnc|HGNC:43272,RNA5SP372,100873630,ENSG00000212138,,RN5S372,approved,
9606|hgnc|HGNC:43273,RNA5SP373,100873631,ENSG00000253080,,RN5S373,approved,
9606|hgnc|HGNC:43274,RNA5SP374,100873632,ENSG00000199809,,RN5S374,approved,
9606|hgnc|HGNC:43275,RNA5SP375,100873633,ENSG00000199845,,RN5S375,approved,
9606|hgnc|HGNC:43276,RNA5SP376,106479010,ENSG00000212251,,RN5S376,approved,
9606|hgnc|HGNC:43277,RNA5SP377,106479011,ENSG00000212154,,RN5S377,approved,
9606|hgnc|HGNC:43278,RNA5SP378,100873634,ENSG00000200516,,RN5S378,approved,
9606|hgnc|HGNC:43279,RNA5SP379,100873635,ENSG00000201469,,RN5S379,approved,
9606|hgnc|HGNC:43280,RNA5SP380,100873636,ENSG00000252999,,RN5S380,approved,
9606|hgnc|HGNC:43282,RNA5SP382,100873637,ENSG00000200225,,RN5S382,approved,
9606|hgnc|HGNC:43283,RNA5SP383,100873638,ENSG00000199804,,RN5S383,approved,
9606|hgnc|HGNC:43284,RNA5SP384,100873639,ENSG00000252424,,RN5S384,approved,
9606|hgnc|HGNC:43285,RNA5SP385,100873640,ENSG00000251756,,RN5S385,approved,
9606|hgnc|HGNC:43286,RNA5SP386,100873641,ENSG00000272253,,RN5S386,approved,
9606|hgnc|HGNC:43287,RNA5SP387,107133508,ENSG00000201096,,RN5S387,approved,
9606|hgnc|HGNC:43288,RNA5SP388,100873642,ENSG00000199454,,RN5S388,approved,
9606|hgnc|HGNC:43289,RNA5SP389,106480766,ENSG00000199480,,RN5S389,approved,
9606|hgnc|HGNC:43290,RNA5SP390,100873643,ENSG00000222123,,RN5S390,approved,
9606|hgnc|HGNC:43291,RNA5SP391,100873644,ENSG00000200326,,RN5S391,approved,
9606|hgnc|HGNC:43292,RNA5SP392,100873645,ENSG00000252714,,RN5S392,approved,
9606|hgnc|HGNC:43293,RNA5SP393,100873646,ENSG00000200293,,RN5S393,approved,
9606|hgnc|HGNC:43294,RNA5SP394,100873647,ENSG00000201086,,RN5S394,approved,
9606|hgnc|HGNC:43295,RNA5SP395,100873648,ENSG00000252376,,RN5S395,approved,
9606|hgnc|HGNC:43296,RNA5SP396,100873649,ENSG00000201704,,RN5S396,approved,
9606|hgnc|HGNC:43297,RNA5SP397,100873650,ENSG00000212625,,RN5S397,approved,
9606|hgnc|HGNC:43299,RNA5SP399,100873652,ENSG00000200873,,RN5S399,approved,
9606|hgnc|HGNC:43300,RNA5SP400,100873653,ENSG00000252964,,RN5S400,approved,
9606|hgnc|HGNC:43301,RNA5SP401,100873654,ENSG00000251729,,RN5S401,approved,
9606|hgnc|HGNC:43302,RNA5SP402,100873655,ENSG00000252957,,RN5S402,approved,
9606|hgnc|HGNC:43303,RNA5SP403,106479012,ENSG00000200468,,RN5S403,approved,
9606|hgnc|HGNC:43304,RNA5SP404,100873656,ENSG00000252927,,RN5S404,approved,
9606|hgnc|HGNC:43305,RNA5SP405,100873657,ENSG00000199929,,RN5S405,approved,
9606|hgnc|HGNC:43306,RNA5SP406,100873658,ENSG00000251915,,RN5S406,approved,
9606|hgnc|HGNC:43307,RNA5SP407,100873659,ENSG00000222207,,RN5S407,approved,
9606|hgnc|HGNC:43308,RNA5SP408,100873660,ENSG00000251924,,RN5S408,approved,
9606|hgnc|HGNC:43309,RNA5SP409,100873661,ENSG00000252624,,RN5S409,approved,
9606|hgnc|HGNC:43310,RNA5SP410,100873662,ENSG00000252094,,RN5S410,approved,
9606|hgnc|HGNC:43311,RNA5SP411,100887740,ENSG00000276599,,RN5S411,approved,
9606|hgnc|HGNC:43312,RNA5SP412,100873663,ENSG00000277004,,RN5S412,approved,
9606|hgnc|HGNC:43313,RNA5SP413,100873664,ENSG00000252182,,RN5S413,approved,
9606|hgnc|HGNC:43314,RNA5SP414,100873665,ENSG00000274228,,RN5S414,approved,
9606|hgnc|HGNC:43315,RNA5SP415,100873666,ENSG00000253055,,RN5S415,approved,
9606|hgnc|HGNC:43316,RNA5SP416,100873667,ENSG00000252647,,RN5S416,approved,
9606|hgnc|HGNC:43317,RNA5SP417,100873668,ENSG00000252268,,RN5S417,approved,
9606|hgnc|HGNC:43318,RNA5SP418,100873669,ENSG00000251760,,RN5S418,approved,
9606|hgnc|HGNC:43319,RNA5SP419,100873670,ENSG00000251717,,RN5S419,approved,
9606|hgnc|HGNC:43320,RNA5SP420,100873671,ENSG00000252806,,RN5S420,approved,
9606|hgnc|HGNC:43321,RNA5SP421,100873672,ENSG00000252673,,RN5S421,approved,
9606|hgnc|HGNC:43322,RNA5SP422,100873673,ENSG00000252587,,RN5S422,approved,
9606|hgnc|HGNC:43323,RNA5SP423,100873674,ENSG00000252936,,RN5S423,approved,
9606|hgnc|HGNC:43324,RNA5SP424,100873675,ENSG00000212290,,RN5S424,approved,
9606|hgnc|HGNC:43325,RNA5SP425,100873676,ENSG00000222268,,RN5S425,approved,
9606|hgnc|HGNC:43326,RNA5SP426,100873677,ENSG00000199771,,RN5S426,approved,
9606|hgnc|HGNC:43327,RNA5SP427,100873678,ENSG00000202193,,RN5S427,approved,
9606|hgnc|HGNC:43328,RNA5SP428,100873679,ENSG00000201999,,RN5S428,approved,
9606|hgnc|HGNC:43329,RNA5SP429,106480767,ENSG00000200558,,RN5S429,approved,
9606|hgnc|HGNC:43330,RNA5SP430,100873680,ENSG00000199299,,RN5S430,approved,
9606|hgnc|HGNC:43331,RNA5SP431,100873681,ENSG00000222244,,RN5S431,approved,
9606|hgnc|HGNC:43332,RNA5SP432,100873682,ENSG00000199350,,RN5S432,approved,
9606|hgnc|HGNC:43333,RNA5SP433,100873683,ENSG00000201361,,RN5S433,approved,
9606|hgnc|HGNC:43334,RNA5SP434,100873684,ENSG00000252456,,RN5S434,approved,
9606|hgnc|HGNC:43335,RNA5SP435,106479013,ENSG00000200914,,RN5S435,approved,
9606|hgnc|HGNC:43336,RNA5SP436,100873685,ENSG00000251829,,RN5S436,approved,
9606|hgnc|HGNC:43337,RNA5SP437,100873686,ENSG00000253058,,RN5S437,approved,
9606|hgnc|HGNC:43338,RNA5SP438,100873687,ENSG00000252370,,RN5S438,approved,
9606|hgnc|HGNC:43339,RNA5SP439,106479014,ENSG00000274164,,RN5S439,approved,
9606|hgnc|HGNC:43340,RNA5SP440,100873688,ENSG00000276036,,RN5S440,approved,
9606|hgnc|HGNC:43341,RNA5SP441,100873689,ENSG00000252618,,RN5S441,approved,
9606|hgnc|HGNC:43342,RNA5SP442,106480768,ENSG00000201920,,RN5S442,approved,
9606|hgnc|HGNC:43343,RNA5SP443,106481745,ENSG00000199953,,RN5S443,approved,
9606|hgnc|HGNC:43344,RNA5SP444,100873690,ENSG00000252653,,RN5S444,approved,
9606|hgnc|HGNC:43345,RNA5SP445,100873691,ENSG00000251698,,RN5S445,approved,
9606|hgnc|HGNC:43346,RNA5SP446,100873692,ENSG00000251764,,RN5S446,approved,
9606|hgnc|HGNC:43347,RNA5SP447,100873693,ENSG00000200619,,RN5S447,approved,
9606|hgnc|HGNC:43348,RNA5SP448,106479015,ENSG00000200021,,RN5S448,approved,
9606|hgnc|HGNC:43349,RNA5SP449,100873694,ENSG00000252680,,RN5S449,approved,
9606|hgnc|HGNC:43350,RNA5SP450,100873695,ENSG00000223138,,RN5S450,approved,
9606|hgnc|HGNC:43351,RNA5SP451,100873696,ENSG00000222520,,RN5S451,approved,
9606|hgnc|HGNC:43352,RNA5SP452,100873697,ENSG00000199874,,RN5S452,approved,
9606|hgnc|HGNC:43353,RNA5SP453,100873698,ENSG00000199373,,RN5S453,approved,
9606|hgnc|HGNC:43354,RNA5SP454,100873699,ENSG00000253040,,RN5S454,approved,
9606|hgnc|HGNC:43355,RNA5SP455,100873700,ENSG00000202060,,RN5S455,approved,
9606|hgnc|HGNC:43356,RNA5SP456,100873701,ENSG00000200872,,RN5S456,approved,
9606|hgnc|HGNC:43357,RNA5SP457,100873702,ENSG00000200527,,RN5S457,approved,
9606|hgnc|HGNC:43358,RNA5SP458,106479016,ENSG00000251997,,RN5S458,approved,
9606|hgnc|HGNC:43359,RNA5SP459,100873703,ENSG00000252437,,RN5S459,approved,
9606|hgnc|HGNC:43360,RNA5SP460,100873704,ENSG00000252598,,RN5S460,approved,
9606|hgnc|HGNC:43361,RNA5SP461,100873705,ENSG00000252260,,RN5S461,approved,
9606|hgnc|HGNC:43362,RNA5SP462,100873706,ENSG00000252539,,RN5S462,approved,
9606|hgnc|HGNC:43363,RNA5SP463,100873707,ENSG00000199900,,RN5S463,approved,
9606|hgnc|HGNC:43364,RNA5SP464,100873708,ENSG00000252060,,RN5S464,approved,
9606|hgnc|HGNC:43365,RNA5SP465,100873709,ENSG00000212497,,RN5S465,approved,
9606|hgnc|HGNC:43366,RNA5SP466,100873710,ENSG00000252546,,RN5S466,approved,
9606|hgnc|HGNC:43367,RNA5SP467,100873711,ENSG00000212576,,RN5S467,approved,
9606|hgnc|HGNC:43368,RNA5SP468,106480769,ENSG00000252591,,RN5S468,approved,
9606|hgnc|HGNC:43369,RNA5SP469,100873712,ENSG00000201035,,RN5S469,approved,
9606|hgnc|HGNC:43370,RNA5SP470,100873713,ENSG00000252272,,RN5S470,approved,
9606|hgnc|HGNC:43371,RNA5SP471,100873714,ENSG00000252780,,RN5S471,approved,
9606|hgnc|HGNC:43372,RNA5SP472,100873715,ENSG00000200738,,RN5S472,approved,
9606|hgnc|HGNC:43373,RNA5SP473,106479017,ENSG00000252211,,RN5S473,approved,
9606|hgnc|HGNC:43374,RNA5SP474,100873716,ENSG00000212536,,RN5S474,approved,
9606|hgnc|HGNC:43375,RNA5SP475,100873717,ENSG00000222500,,RN5S475,approved,
9606|hgnc|HGNC:43376,RNA5SP476,100873718,ENSG00000252422,,RN5S476,approved,
9606|hgnc|HGNC:43377,RNA5SP477,100873719,ENSG00000199509,,RN5S477,approved,
9606|hgnc|HGNC:43378,RNA5SP478,100873720,ENSG00000201527,,RN5S478,approved,
9606|hgnc|HGNC:43379,RNA5SP479,100873721,ENSG00000201728,,RN5S479,approved,
9606|hgnc|HGNC:43380,RNA5SP480,100873722,ENSG00000252649,,RN5S480,approved,
9606|hgnc|HGNC:43381,RNA5SP481,100873723,ENSG00000252623,,RN5S481,approved,
9606|hgnc|HGNC:43382,RNA5SP482,100873724,ENSG00000212571,,RN5S482,approved,
9606|hgnc|HGNC:43383,RNA5SP483,100873725,ENSG00000200301,,RN5S483,approved,
9606|hgnc|HGNC:43384,RNA5SP484,100873726,ENSG00000238908,,RN5S484,approved,
9606|hgnc|HGNC:43385,RNA5SP485,100873727,ENSG00000201923,,RN5S485,approved,
9606|hgnc|HGNC:43386,RNA5SP486,100873728,ENSG00000251770,,RN5S486,approved,
9606|hgnc|HGNC:43387,RNA5SP487,100873729,ENSG00000222118,,RN5S487,approved,
9606|hgnc|HGNC:43388,RNA5SP488,100873730,ENSG00000201812,,RN5S488,approved,
9606|hgnc|HGNC:43389,RNA5SP489,100873731,ENSG00000238627,,RN5S489,approved,
9606|hgnc|HGNC:43390,RNA5SP490,100873732,ENSG00000252950,,RN5S490,approved,
9606|hgnc|HGNC:43391,RNA5SP491,100873733,ENSG00000199806,,RN5S491,approved,
9606|hgnc|HGNC:43392,RNA5SP492,100873734,ENSG00000223262,,RN5S492,approved,
9606|hgnc|HGNC:43393,RNA5SP493,100873735,ENSG00000200985,,RN5S493,approved,
9606|hgnc|HGNC:43394,RNA5SP494,100873736,ENSG00000222585,,RN5S494,approved,
9606|hgnc|HGNC:43395,RNA5SP495,100873737,ENSG00000252267,,RN5S495,approved,
9606|hgnc|HGNC:43396,RNA5SP496,100873738,ENSG00000212542,,RN5S496,approved,
9606|hgnc|HGNC:43397,RNA5SP497,100873739,ENSG00000251890,,RN5S497,approved,
9606|hgnc|HGNC:43398,RNA5SP498,106480770,ENSG00000223274,,RN5S498,approved,
9606|hgnc|HGNC:43399,RNA5SP499,100873550,ENSG00000200852,,RN5S499,approved,
9606|hgnc|HGNC:43400,RNA5SP500,100873551,ENSG00000201356,,RN5S500,approved,
9606|hgnc|HGNC:43401,RNA5SP501,100873552,ENSG00000222922,,RN5S501,approved,
9606|hgnc|HGNC:43402,RNA5SP502,100873553,ENSG00000199564,,RN5S502,approved,
9606|hgnc|HGNC:43403,RNA5SP503,100873554,ENSG00000252856,,RN5S503,approved,
9606|hgnc|HGNC:43404,RNA5SP504,100873555,ENSG00000222608,,RN5S504,approved,
9606|hgnc|HGNC:43405,RNA5SP505,100873556,ENSG00000201618,,RN5S505,approved,
9606|hgnc|HGNC:43406,RNA5SP506,100873557,ENSG00000272351,,RN5S506,approved,
9606|hgnc|HGNC:43407,RNA5SP507,100873558,ENSG00000200473,,RN5S507,approved,
9606|hgnc|HGNC:43408,RNA5SP508,100873559,ENSG00000223259,,RN5S508,approved,
9606|hgnc|HGNC:43409,RNA5SP509,100873560,ENSG00000201447,,RN5S509,approved,
9606|hgnc|HGNC:43410,RNA5SP510,100873561,ENSG00000201567,,RN5S510,approved,
9606|hgnc|HGNC:43411,RNA5SP511,100873562,ENSG00000222419,,RN5S511,approved,
9606|hgnc|HGNC:43412,RNA5SP512,100873563,ENSG00000201420,,RN5S512,approved,
9606|hgnc|HGNC:43413,RNA5SP513,100873564,ENSG00000201518,,RN5S513,approved,
9606|hgnc|HGNC:43414,RNA5SP514,100873565,ENSG00000200587,,RN5S514,approved,
9606|hgnc|HGNC:43415,RNA5SP515,100873566,ENSG00000201440,,RN5S515,approved,
9606|hgnc|HGNC:43416,RNA5SP516,100873567,ENSG00000201000,,RN5S516,approved,
9606|hgnc|HGNC:43417,RNA5SP517,100873568,ENSG00000201594,,RN5S517,approved,
9606|hgnc|HGNC:43418,RNA5SP518,100873569,ENSG00000251766,,RN5S518,approved,
9606|hgnc|HGNC:43419,RNA5SP519,100873570,ENSG00000252289,,RN5S519,approved,
9606|hgnc|HGNC:43420,RNA5SP520,106480771,ENSG00000252315,,RN5S520,approved,
9606|hgnc|HGNC:43421,RNA5SP521,106479018,ENSG00000252012,,RN5S521,approved,
9606|hgnc|HGNC:43422,RNA5SP522,106479019,ENSG00000251953,,RN5S522,approved,
9606|hgnc|HGNC:43423,RNA5SP523,106480772,ENSG00000252667,,RN5S523,approved,
9606|hgnc|HGNC:53793,RNA5SP524,111644143,ENSG00000201285,,,approved,
9606|hgnc|HGNC:53794,RNA5SP525,111644134,ENSG00000212595,,,approved,
9606|hgnc|HGNC:53795,RNA5SP526,111644135,ENSG00000274663,,,approved,
